x,J0,J1 
-498.1,0.021006832129576260478317805538699703714181005411140115869092,-0.028948746955019761003581365496235620105443790339975194594601 
-498.0,0.023792220907842017628425782781216935101907950547253803024722,-0.026712523054509246082301881960636667076755668870821947550069 
-497.9,0.026340421179572791806205556944594489290763918781358591125020,-0.024208921641948572637353981273720126463699098755549925823809 
-497.8,0.028625922077815707399360379810933935849629048610542202883325,-0.021462906485044063486989091256973101539844371357940507322424 
-497.7,0.030625832659232307984727706141071897287709164208070926639845,-0.018501868697685156459123389016534062177094458709280430682223 
-497.6,0.032320111169334548077052349342561064443566690601269140839000,-0.015355353521501868065814882701974517425887439025992466040386 
-497.5,0.033691765883224863715357917702045425130218213051973667193942,-0.012054765527475351740392505640915574032681547105790125722650 
-497.4,0.034727025509234167479946082092431982273644381045654474687571,-0.008633055179018860579825843512886042853814829896381064897315 
-497.3,0.035415477446587901357578483415375164896839056112223429973543,-0.005124389884780866431766756232271974803831161301005949742009 
-497.2,0.035750172509103295094132758787153595877516288148994885198791,-0.001563812825035478204569403573957669100640207414558085100829 
-497.1,0.035727695061727885933005327660575034474102965205634541555246,0.002013107041643568029854348282888730752764019999065726410181 
-497.0,0.035348197862127450175818780527988887581490870662645728789507,0.005570630295914161193588643076496288379538253618050371562232 
-496.9,0.034615401252071567795311128378486161444689978417505683849024,0.009073204149986730337605833910313280677367116653522607609972 
-496.8,0.033536556699525820121375571821121415030575053776148468011398,0.012485817746871018309231448184233411596031450094783844039621 
-496.7,0.032122375048582951898747779849499043047759749644068968372041,0.015774352115884322735124633857608017023167321914680131807545 
-496.6,0.030386920187091716648916967669409564010458659646455056011747,0.018905921286439172590876037544405195070120959509694417696788 
-496.5,0.028347469187546298689948577509931334769714467208568688659608,0.021849201149774433922493597254228207736223006859265746835007 
-496.4,0.026024340312025355699342037065734572885798018921794436818012,0.024574742780034778053908040532953653913430960280529817870944 
-496.3,0.023440690593366045933381575498408063570361636202113748105208,0.027055267080729688107248193442453294469883971559282016160922 
-496.2,0.020622285009110605077941445344456260314810854728998644301317,0.029265937808576270839967342691041848513489661629430288684715 
-496.1,0.017597239549026493211880738570306980728852550216892727741205,0.031184610242198090742155878657062765170479469390202222750310 
-496.0,0.014395740738331336485039393485514426809529051210909862499543,0.032792053005967968627026180052992013198278010334111611536237 
-495.9,0.011049744414534918147157395629525641093743941226002085734515,0.034072140827025405424990698234296782647177132615135071202169 
-495.8,0.007592656763681175183516248077837994030800688891177176665252,0.035012016293498656538467333098035109211327984059318111680721 
-495.7,0.004059000799650788676210346984057957521661100645515184514595,0.035602218991324213510901636251499354521219378784351055487079 
-495.6,0.000484071616286057171931961773119103795875412733969683361395,0.035836780722695201490769429845304995835698357793557810121995 
-495.5,-0.003096416145041986614222645615751040366249960498077684451471,0.035713285847834369983389122816321252668750667771680212200904 
-495.4,-0.006646685091323236785707243540981300029719242946569285542740,0.035232896140095528878038833802647766575108840311012217993217 
-495.3,-0.010131252572841350539554863414183934902516317810680633182352,0.034400339898871002633868883489136871198006588458777182814217 
-495.2,-0.013515285305031817906052962144061971590390555085040548203922,0.033223865421881174442744319365293631838993036175892737184357 
-495.1,-0.016764947573135436167665166400571247539792036758184191494639,0.031715159294577759124302532576579422835375560506337620613771 
-495.0,-0.019847739538925460983553893649327316087423053145388066535533,0.029889230306046070685324712404034934745597230053412646387232 
-494.9,-0.022732822266988347597077213383307169864632866697501472648458,0.027764260144428496584120272129423135994420402406267257457547 
-494.8,-0.025391326220058935805799723863423547483391445487368114651353,0.025361422357076309965975515482384425054850370858344167579671 
-494.7,-0.027796640137438800371047197586847414273490135268651455611763,0.022704671378048235947334823403461028390318835709775019517699 
-494.6,-0.029924677405923828619691655669431967377800127764935019400853,0.019820503725037182406909189370667644054886223506510353499108 
-494.5,-0.031754117256987655424180861186463007866706383560287892868600,0.016737693746325296753065033155872773755429578634932176458233 
-494.4,-0.033266618374975735744634779322359536954894014628098035917049,0.013487006553154740261292767938988427930057593852944819513539 
-494.3,-0.034447002776257797341355106063602192354913515004648251982164,0.010100891001406571987293580902612226207810467076439962083117 
