X,J0,J1 
-97.5,-0.063031365070669169637963772941038671014054156310015155840073205679653265476553306981450191465484085400486607878726354303033452346550953139569076905997054039705204275982988646733799710602009938069304159538817184342130286259862255206417082910896701150314556168998353236233488640530000771632030883974896005600222827847155872742029807188491814958174302903189871285679305924540218797134042449136183797965146248802970519983007154561504272200505361407176602905201578763757650095033831222832070193401971312848,0.0502382378439889797872112075180239741543371038810925749344208701338531950839112538713055388784026659586675478358297047126189029064750618720389424939854258684212918689850834145976235603111654645508972695034447877586918211433697830827680796584068753793160666118763162084623406669253167722125399016257544774115975077275980546119497877143650996659648281333779885959027751001137823368950414338172831548780452427599373224802338580354038911768494979995159740147 
-97.4,-0.057698334349083800157258132380325788544687958363432791637841849853120856973800252191254756235834445757203604361811682350151224907608950499995728434012696222704605023208292475449804338988571970427406534805179197305615184617235472891594588851612150269933538990277012620861341985610336160082248615612380224498563930261198150459952702527160517968310442868713483969024549993087243414433494846579322875719792682811938172026285846519915975138796762238553462990461115599134283603933030885512078634033641661979,0.0563345302682684590816409893383015523313567615352870392684793457927229269574390931940962511020899550275108548610924477849488092383417289546870476738117158118150382651090233601749943289183620033528918971141068926347572163516884408876793023541707338395545283746756057169848433573827896458230023301880533791463785995332853395771033841342920961028530521068794707070637291736950222661183606169356557986505543369628428080224847064191167901636543148928005237823 
-97.3,-0.051783026590501438549383668964577559894039471234462284147564325006927625691180213146092524438382788083042111754428821720280423862029699240776388943410727989896229632868295218653128024008845456440476736561463962022015489236212539352850711122641469681128185155866940608754262801443123509931975763017409953967073411080069578475084890018084086755510928799041747089875703218279676194124705362227769271689871582283882984935146283962319019917080286808606656517391353190955671078349570184153370312120519733748,0.0618739790980450489068379631313303621444743879110166533714434423428158791867625837475820207694776461986926929418490628181598752778521657027639926572888794356818470602914708526252577396369390200815059938889278852957288347266994332049892522341975968326376392653359853371551287206868423912327409355363509709573653627068120579395727799749898021385676764556794528144273237031689265845256482805952432049523667245295752346071842745303389643799228374616728747942 
-97.2,-0.045343971307220529208753589035101263651309618088831149690606356682966303215405291019804449673567919318849800365551939777575925388119931741670911624315691899725588505503958012421753995953724500289211022072561834688854389358417530722008698292267292214634457977848579095589314540076615707287992605180611463491354586684908663129352473306933399906574006538017634352037332800752645395120079189477144705378143457100119951947198368793993238814766266268819379457842297978812198866470991885822236686256074736672,0.0668006470483484909376313786145346433654668236632464879529142832580801164506021574343763722027126824762389650295960176961743923646572697193812167064117930292515988935231204892920186256597336953071171551678934986961031360221869010083327681065768436485072965832650857921934852496913809754322765842726409235349505271933122573844040899742171580105844727878936318906646844593990505723285161754826234202474363230865568142142996286506241799264398679827617568140 
-97.1,-0.038444992881745987496001996158409997646906835829812211956648920484436677826638979954148261388012149792367431435335737377529771421802129278851330213523002149866298897033894373561975843283651426867117760628845262301728576894655535129975804042801860195001764950458678414537962486458189979050442403280595239394011012658620764219383662107496294721267955105029784667492832749299220324719009013735555640331804193286052024622163283421890429406186562178136672817660428355199830414854485703133824800652324606787,0.0710646632634678153833475814088129294608022701747359548517790639056544800596040652640467301925622321671513323386106706435683730399541084646910623532282053215482975947307940323770170263971412448511572201644772153877938584012319731562902916831040297490536950261535621050744852337174005756812864440798275955618621015213721862307468809826915423840822997468739847676693897501705755239489765923264120044064374146532017120230729264997316718137104975211768415051 
-97.0,-0.031154578172777287126320531079549470111376486136167106236802210448567996754462788187909074179991849371925969998866875880077828073582957400138271992893680151020263903650085340755038665657780873776537922564260608060507134655767070521741443103278902970010477017643607835990096136625878793948942797941489007674639661703144575886095366276299877160041575493103131713868953111566340797220135173635762903899758816295719487860265093480688708560418397142518047131081589328777493013768639706142989513392563918628,0.0746227278888986721769587019005138657487383373610585814879652279630725344624396195862793624376479314908864431782412745469681709922808051969368670848923743597298751873407436626222710055743613243959564874534821954543781964679892214042141550721508320063970401696938569219675147435751179238231966693422575028613727598092915613915613194573292805827546860769225876746266157497301077904601923913893882149418571053199092421571170119368993323821760325116124564763 
-96.9,-0.023545196880898292645984030734135649552911672427430371667894857254763518685036072662043178665762590567773908440601497117361744759633310240677965229494966008604829514485053674322851058809205008240692803385476878371534311319569290783355677608367364466591501452906365433568178225422342261290617277213155028349793240418943000319601289867483133775380657419076484003780811892519203139400054701636368274228372692220327188748192961212864190109811300072736039982266324682561321600860488276874420003590692982791,0.0774385515072534881689688265141903800406694942049336400390695794384382582582139192782523721228331658656866392400949086181453421779603744699154880605409550055014383352117879103966656759094739863956108783575187213926327325448769623891938720029483368276729406500907536325672313954979329117752900396439400988607268959452198308557484324566441474801862341811625167048656789318465109540964047238193129801113997339052299296120324863143959662740740097970356138802 
-96.8,-0.015692581416001481068513220765079769216207076433833102877169514871301292720545568982368778694557103051893893153991648567339044451133157986920310753044171370809165907807161610843179835594016525925700588880378982872512847984863086900245361063227474151040990331361267238981527141682904241606205029755388357144964958018997731144746058395948210340805973335271980242987035603481226734434225112752125379952123024930753041061962894694269007050352796238668068213503406536552000645134158212206700067213234393268,0.0794832249810972742210994926107111721702412259648013233463918439053056831649878716381102414683893828291895662441603904051094732886529409364482597451505567045530244542455890753922346419661023852271684369106451316219824267841191664531280188085130061978101644677571765536300668126049725341746546336743100254872694441598262235145686838977623830415343963400492760450866028512250820466118827590927205695904805698343682271749892650307015502113569338395672181296 
-96.7,-0.0076749734200004512225712078758841725798398077357855296646447056143174144889001667120458937168125547182344868394793552327013188943343115503171544334032937952235624139276101533399590089708628217565070708001170941827293201495159289138138468457943251548958468627445427381209997848011080040990049278899383897032769299961649816327923450736473753923837201334573400970079249173042710224235725139652567389784114168965799914394728050686270554639742371984233422809000212615696077988238791670505352852328576023494,0.08073551593629308322522431674418069346794730540475669769337171594260036016397153942113396688663628025925010298526440852429730412455612864839059079117938378088051707345202100339554283405076628911436856406420383417925768538589613963132130821157156664872588254119353737017257870910405781127155869575856922663631436719632478313289614936576962172082333893686797966324243834072173043631576038871686177439244771513941728527849361289004766987373592108938479642582 
-96.6,0.00042765556113146959267512402929308794945972118438093801651191296167137675017588814343337718679339248073500354725635279093023337892716910794904186604004322984639973102275466980037378343019318028756323357168886889485272813436043354758186102580348610296067746113400763588620278232593755003506035964083841039894627265677108260379913777801911967662447173905950596205855799655901241732458773955637245283344580976496493417218182150705769849002188325166661097529752591481515498147685040516477582272670755634048,0.081182088848390317946668309836934674037203608909992449640888211597193102319498015860333969400585625004616222839838651292133651083618646942885884512402729846441168392840575901753021883952309083260247301925548209035941168182140554817519505366295161112091659408869355939566155939517045890217505702423640903732633173757437007042723671347574174090346594776525404533259558337642891153248413608309734754318398100499325308993179916182691993553797783458299757457905 
-96.5,0.0085344014959858507874612942076078169565765518077308725049793480999040759017222109175862642051006691354570860951650146937212966523326018860252030378114512282480060822146067237589402591315795097199416464910326340256372585651938258076159830288217255487062870836136758699071329264820295030446650331342539123572203945715566601047411361676379144316141671923112934775105264579881134459933198694950557688333084671832878548320733933159129012476480790090886780394951869950383278187946266947527741821182929852459,0.08081764645462531522132019831878298562300306083922833527054632956962085325316678785097745321375291033307670415367072221774495866958394110773074520398600815852510232162896266057538749498461763638876677512787614544204569592304866975458728340419149007846615286270595501418969110952026640308982610146962970396602538711987657119141046457000649355299058122718517900621609640380064350305749574456433040907179114411828951669853754509430763268924895381747391227554 
-96.4,0.016564235428267634364346689822999462881867164216983704216836704027872823866163126101304578259906250879448032685911423931132084567280980107503497424257043389741437775500190686373686843610638274940418009215148330607509198909855254687398544657425168723238152662256455905150189183448434887218376369521945992479637817941584213527713744704018304048364547230266387449243886979213777113011505393955654930388609130868518735751471241235475767758362970815180716339273352953727256496890671360719123498025258515520,0.0796449909976680557332023642898769269657524612206407797613097634648124091610907031421787444022940648531695093172686003150082481605844658220392901570164590618354282834830461436484275629359132495269217638481275507753174308088572441922366627013171221993389514817692962554217929466620192676399547986576398657830561143485427198051312300820940589256442382099988850605679211069361084482594664222489851203097040380880731949954719481834844363662947015096419045515 
-96.3,0.024436813121007966385605375531317762693107206451730642808001015984135073935069027772483261640968086524672812212410328023330841037057521229501005117102756489330926537014687706514455872585406183991767797540490281429596142027603641829288921072884334401752002735456482984563540510205833724721237529139294887252650581952648150045008698076384907460235756722007997758468619684083141469307266658992231294720869759939075236367659641401164301588899787154583456584944761159025950718025921778674502705270781864618,0.0776750046065399398928055415380688702670950056442202150452319007099756118391933355465604626259743637291038463635120600242031933834872293250151597438916039666294732350566168751730277171803608165241697188531399283596319571236203773927858488510825417773435309769170528425067213931496729254164840355939384526288549334959758064701033666416729617723628587557600997078062293563798417528501593861138202838024712948096401277326099277173152658567161888378582060006 
-96.2,0.032073278697045756363542005912722422847929202709608598905445487172222989497750413572672885799632433391319477449342366844318088212703170869306833932885063717493441568234334164620927087137474637397962178315404962401591849578080159347521949749692487340525784258049801466041919108976114034428046614621348263018521509242123875979949329198697650824911822778231027982828008563526138963947222114456467194009585700701279372251494160776668530183678901711646410118946907599330904750863379720691901972250437768584,0.0749265489271787635166408763892476614875091129004173840386627845773968021022694862645437965746961738171638291660181228396586725938315271483109518778826357070371785935003778525781711376081719704552160025713675017768709854544624788894660577533945944778056424166900845631839109793731820461403669763098219899687050334242803795706804358559828979145909056259523682176878413363091402762095792120479328294207093914092737612685910557755428958362532830961558104348 
-96.1,0.039397054240003964602177125953728879018937629384222568759412326534659475387757056266430603786363927163914590678337844772637127657170328817245422240498533090232280839238673213974346292623097847095572616883972649882431045684705831043325860301880502182212662220751861741093578217540758297181389793082036312990459237433125010957709555968949025099290295126328174243744570492799890118877078944955494572278624851990476198600749456518017862083272442183392733171961023453850893245384370211773382027270921344839,0.0714262849218860936246026468856598950007008489378342687885854220027007883826422326304965937709646936502388742018203454024650391035808828943023101961224105750355141414144101965576082921239411922471443982144012565006356553959025277582629199659214793876627330762512899556632039327709470389403315843410471423014044593293544598238852715424525852244670589038000706722788321256894673635003307843877557814867146134651328520095893858126872031436807385401947277127 
-96.0,0.046334607451933622956250581656033844719648219535540886572641931553510550877190948796467419242014088298764974390676432268040381479703170198600272428973792020798347297688269743397129104694284227117204997248476249548583153287139872622681747313625769023371385772892436380975487283813929409840432329437850964333561025747603691541194470082000796665858330065496991070975499428553253386378957017513208705921295740548634313370783586865692309329024030467658621429589270380537168500583812962599077404178210097987,0.0672084145553016093074490433549291603223918768579991502111713125208151408420595639124370993079039126623818311169815249942465533890001096623314630363980400586137526072807369891749529873779517407967322880340643049309507043528236229084980757283729922058496525608466346679397832033092141547656213431119497575541486233931615546586988604423469958522315185437695981639176444275828243998837808320688882358576963102896217264865193653653138938368368863699410092195 
-95.9,0.052816189674835923932159514996313557124883766566822494530350644489101800560241988527506683560076388505801359658832162791494631257137638975236008573421369460146845613305311165121820005323242641139419019879523785774443548349316350943746154906733217869994569480942311825702865351754990377910568831421741412889943572796404837094917152813888594033955280113126673948880775460654001826270269463526728492060502257660646221006504115528807539835834012274335217635016557134383058384478573708278131062869076149175,0.0623143468666261631084324432269795139347757627712256168373069768052562379525043124416609635565536192666247981680457010338421885568104863030525455673027817528191419575060716163992715875289867587618369468033293512956569501449367780338276574384526569677024824814376089173374873108192385459916480675757379756826731031532304622692438195030449727065561924770124134936026127583333838152927191743145264273466881622556128010529947577396145744276340939943523906226 
