  1.94592    ,-0.601207    , -3.10994    , -3.10994    , 0.819088E-04, 0.827740E-08
  1.96261    ,-0.652016    , -2.97612    , -2.97612    , 0.856844E-04, 0.921586E-08
  1.97930    ,-0.700449    , -2.82526    , -2.82526    , 0.898166E-04, 0.102737E-07
  1.99599    ,-0.746223    , -2.65744    , -2.65744    , 0.944092E-04, 0.114833E-07
  2.01268    ,-0.789056    , -2.47286    , -2.47286    , 0.996091E-04, 0.128910E-07
  2.02936    ,-0.828670    , -2.27182    , -2.27182    , 0.264114E-04, 0.910316E-09
  2.04605    ,-0.864795    , -2.05475    , -2.05475    , 0.282060E-04, 0.103805E-08
  2.06274    ,-0.897167    , -1.82219    , -1.82219    , 0.304223E-04, 0.119935E-08
  2.07943    ,-0.925534    , -1.57482    , -1.57482    , 0.332913E-04, 0.141229E-08
  2.09612    ,-0.949654    , -1.31344    , -1.31344    , 0.372495E-04, 0.171137E-08
  2.11281    ,-0.969301    , -1.03899    , -1.03899    , 0.432359E-04, 0.217010E-08
  2.12950    ,-0.984266    ,-0.752536    ,-0.752536    , 0.537066E-04, 0.298164E-08
  2.14619    ,-0.994359    ,-0.455289    ,-0.455289    , 0.777775E-04, 0.486175E-08
  2.16288    ,-0.999410    ,-0.148583    ,-0.148583    , 0.503345E-04, 0.909357E-09
  2.17957    ,-0.999274    , 0.166110    , 0.166110    , 0.360245E-04, 0.786818E-09
  2.19625    ,-0.993830    , 0.487194    , 0.487194    , 0.358987E-04, 0.409531E-08
  2.21294    ,-0.982986    , 0.812945    , 0.812945    , 0.521261E-04, 0.369303E-07
  2.22963    ,-0.966680    ,  1.14152    ,  1.14152    , 0.115218E-04, 0.242964E-07
  2.24632    ,-0.944880    ,  1.47097    ,  1.47097    , 0.119742E-04, 0.170296E-07
  2.26301    ,-0.917588    ,  1.79924    ,  1.79924    , 0.276635E-04, 0.122067E-07
  2.27970    ,-0.884843    ,  2.12417    ,  2.12417    , 0.391465E-04, 0.869576E-08
  2.29639    ,-0.846719    ,  2.44354    ,  2.44354    , 0.481110E-04, 0.596598E-08
  2.31308    ,-0.803327    ,  2.75505    ,  2.75505    , 0.554540E-04, 0.373501E-08
  2.32977    ,-0.754818    ,  3.05635    ,  3.05635    , 0.616970E-04, 0.183842E-08
  2.34645    ,-0.701382    ,  3.34504    ,  3.34504    , 0.671643E-04, 0.173702E-09
  2.36314    ,-0.643251    ,  3.61871    ,  3.61871    , 0.720692E-04, 0.132687E-08
  2.37983    ,-0.580694    ,  3.87495    ,  3.87495    , 0.765581E-04, 0.271009E-08
  2.39652    ,-0.514024    ,  4.11136    ,  4.11136    , 0.807356E-04, 0.400972E-08
  2.41321    ,-0.443589    ,  4.32558    ,  4.32558    , 0.846795E-04, 0.525126E-08
  2.42990    ,-0.369781    ,  4.51533    ,  4.51533    , 0.884490E-04, 0.645458E-08
  2.44659    ,-0.293025    ,  4.67839    ,  4.67839    , 0.920918E-04, 0.763596E-08
  2.46328    ,-0.213786    ,  4.81266    ,  4.81266    , 0.956468E-04, 0.880942E-08
  2.47997    ,-0.132560    ,  4.91616    ,  4.91616    , 0.991479E-04, 0.998752E-08
  2.49666    ,-0.498758E-01,  4.98710    ,  4.98710    , 0.256591E-04, 0.698921E-09
  2.51334    , 0.337088E-01,  5.02383    ,  5.02383    , 0.265302E-04, 0.775408E-09
  2.53003    , 0.117611    ,  5.02495    ,  5.02495    , 0.274103E-04, 0.854451E-09
  2.54672    , 0.201226    ,  4.98926    ,  4.98926    , 0.283069E-04, 0.937031E-09
  2.56341    , 0.283932    ,  4.91583    ,  4.91583    , 0.292290E-04, 0.102414E-08
  2.58010    , 0.365093    ,  4.80400    ,  4.80400    , 0.301868E-04, 0.111705E-08
  2.59679    , 0.444064    ,  4.65342    ,  4.65342    , 0.311932E-04, 0.121733E-08
  2.61348    , 0.520198    ,  4.46406    ,  4.46406    , 0.322647E-04, 0.132716E-08
  2.63017    , 0.592851    ,  4.23621    ,  4.23621    , 0.334234E-04, 0.144931E-08
  2.64686    , 0.661384    ,  3.97054    ,  3.97054    , 0.347002E-04, 0.158794E-08
  2.66355    , 0.725174    ,  3.66805    ,  3.66805    , 0.361404E-04, 0.174871E-08
  2.68023    , 0.783619    ,  3.33015    ,  3.33015    , 0.378131E-04, 0.194084E-08
  2.69692    , 0.836141    ,  2.95861    ,  2.95861    , 0.398304E-04, 0.217891E-08
  2.71361    , 0.882196    ,  2.55559    ,  2.55559    , 0.423883E-04, 0.248859E-08
  2.73030    , 0.921280    ,  2.12363    ,  2.12363    , 0.458628E-04, 0.291903E-08
  2.74699    , 0.952933    ,  1.66566    ,  1.66566    , 0.510816E-04, 0.357866E-08
  2.76368    , 0.976750    ,  1.18497    ,  1.18497    , 0.602943E-04, 0.476202E-08
  2.78037    , 0.992379    , 0.685205    , 0.685205    , 0.825355E-04, 0.765178E-08
  2.79706    , 0.999536    , 0.170340    , 0.170340    , 0.594374E-04, 0.174651E-08
  2.81375    , 0.998005    ,-0.355330    ,-0.355330    , 0.657830E-04, 0.118067E-07
  2.83043    , 0.987641    ,-0.887231    ,-0.887231    , 0.239354E-04, 0.639804E-07
  2.84712    , 0.968383    , -1.42054    , -1.42054    , 0.380973E-04, 0.317813E-07
  2.86381    , 0.940247    , -1.95022    , -1.95022    , 0.676755E-04, 0.165686E-07
  2.88050    , 0.903338    , -2.47107    , -2.47107    , 0.856468E-04, 0.742090E-08
  2.89719    , 0.857846    , -2.97777    , -2.97777    , 0.981649E-04, 0.111408E-08
  2.91388    , 0.804055    , -3.46493    , -3.46493    , 0.269253E-04, 0.227816E-09
  2.93057    , 0.742333    , -3.92714    , -3.92714    , 0.288593E-04, 0.467379E-09
  2.94726    , 0.673143    , -4.35907    , -4.35907    , 0.305031E-04, 0.670207E-09
  2.96395    , 0.597034    , -4.75545    , -4.75545    , 0.319516E-04, 0.848689E-09
  2.98064    , 0.514642    , -5.11122    , -5.11122    , 0.332647E-04, 0.101078E-08
  2.99732    , 0.426685    , -5.42156    , -5.42156    , 0.344830E-04, 0.116188E-08
