x,J0,J1 
-146.4,0.029882895195951352725212276585944489813459094366575779512413,-0.058885756566176581139821598624655510583751620201808139994930 
-146.3,0.035614346147316186596695559693134948953378684677067965004680,-0.055647357894925248970115362286761214650232711718805944254213 
-146.2,0.040993747594758003029874629477305544266570096477238570429207,-0.051850570781889746681154854211013028202588253440643274989625 
-146.1,0.045967093662599248969888273375510513548290600585746337252973,-0.047532958999863935850619031391353757877084920147341467717165 
-146.0,0.050484399706259573255312059010163586346009705751116518940067,-0.042737316974997103332680606680203945849729160569744749786546 
-145.9,0.054500204594754854218827429497759674358233882628321123193930,-0.037511245710919483364737453324389796601588551167310978021104 
-145.8,0.057974028132453365941346553013136025927171693561360996665502,-0.031906680391846837756231431463915179448574726313487721262141 
-145.7,0.060870779018489872003918737241459825076166399396147524868018,-0.025979374351936752091291585804373322370095417709170120779208 
-145.6,0.063161109233331633715845634422723778038817705945948297905296,-0.019788344537354787703081945228717072962538066302055581194364 
-145.5,0.064821711274490854606859141532398363070661871530038208052359,-0.013395283975774137215274625806759006097857944713465294712790 
-145.4,0.065835555231993875280698236485656061973974039484569664042609,-0.006863947101464059131756370830003205390756465242175305461783 
-145.3,0.066192063293291962987370324847966938803284567321936121539890,-0.000259514059351347251957748850264959364680379000395279218040 
-145.2,0.065887219890867110476612427001303569655066199470292781968207,0.006352059674324178054267439402753710352092632854153337573164 
-145.1,0.064923616347635371401605022603951090706130838592357208145233,0.012904701866076860207349942809917164787770869477718275204949 
-145.0,0.063310429528979522944306346341830396846729840898795326871372,0.019332883718946423144104512859881770194403374415846227620639 
-144.9,0.061063334669328788728979665903766657208858441083741789006104,0.025572275090253095877874315451931275934472427320170995678055 
-144.8,0.058204353199064512562487015862980924345971222589407415473840,0.031560388182800817121562559416635942045978836609348464570119 
-144.7,0.054761637047593301544009046609662790889356533099286473314238,0.037237203269656544509008944283420695358064903443059806718752 
-144.6,0.050769191534192909939474698629963960124363579527259124953821,0.042545770187716470157104195604701769730822048642114617858916 
-144.5,0.046266539573339057366619328321327288169193550258251172234121,0.047432779573066712419089398218023147430082806181325858437724 
-144.4,0.041298330509503554224271146565796459951106336964599282223540,0.051849098109324171271066347075357457235196189799950078168755 
-144.3,0.035913897451979354016244930075842399005776127179787733051202,0.055750262415765224760336577547532747057336095792747828300911 
-144.2,0.030166767497563084992658044239008864569788662655021753548291,0.059096926611602422966580978438720477314639958868590449155584 
-144.1,0.024114129702715562001176667071271398060740470046447039678948,0.061855259052197716587977054817772346869832075575679408159480 
-144.0,0.017816266092361941625556533938968686760376691020382031355042,0.063997284237749380517371508704297068352019431677740513817245 
-143.9,0.011335951365500515028693546623724877005370640559206967782420,0.065501166440047093314966786655164502758446568556292657937267 
-143.8,0.004737827274499485584824243508706734960763095180087587494400,0.066351432172837890455119909686552731966446708625576516297115 
-143.7,-0.001912242087828843343385905239251642915349980375242450965258,0.066539129240414888420645266933712106369838862197996019375170 
